Total Exports|Annual Data,,,,,,,,,
Data Row Count,17773,,,,,,,,
Data Type,HTS Number,Description,Country,2020,2021,2022,2023,2024,2025
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Jordan,5721314.00,6433163.00,8808960.00,8812736.00,6469338.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Kazakhstan,6681221.00,8494913.00,20463189.00,27928313.00,35366806.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Kenya,2400898.00,2639853.00,2124879.00,2498357.00,2947524.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Kiribati,5395.00,8375.00,11691.00,0.00,3488.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Kosovo,1084148.00,1028409.00,875344.00,1030211.00,1387335.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Kuwait,17377878.00,14109444.00,15310744.00,13682825.00,12423205.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Kyrgyzstan,93155.00,375626.00,911231.00,3967668.00,4906641.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Laos,48877.00,17891.00,30232.00,30096.00,56089.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Latvia,3723144.00,6173968.00,13597072.00,9921542.00,4249120.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Lebanon,2576362.00,2605026.00,3289835.00,3053062.00,4206548.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Liberia,275169.00,250204.00,521318.00,1551231.00,1223835.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Libya,1800309.00,2186281.00,2234879.00,5326786.00,3554532.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Liechtenstein,5924.00,0.00,0.00,0.00,0.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Lithuania,22488972.00,21177106.00,37307379.00,33751363.00,38851996.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Luxembourg,1763137.00,3516157.00,2518550.00,1193601.00,385075.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Macau,1337077.00,943454.00,610271.00,1067277.00,392037.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Madagascar,0.00,79131.00,0.00,54110.00,70255.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Malawi,8035.00,0.00,0.00,11515.00,8532.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Malaysia,87456507.00,138142655.00,117408796.00,91367902.00,81650279.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Maldives,531360.00,1079521.00,1189678.00,1065541.00,1053332.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Mali,150463.00,136783.00,10200.00,0.00,5172.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Malta,757325.00,904720.00,1364302.00,2078079.00,1852410.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Marshall Islands,23035.00,20887.00,24921.00,20369.00,109599.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Martinique,4004654.00,6065681.00,5329304.00,5440216.00,5090262.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Mauritania,133136.00,237231.00,256158.00,256565.00,216266.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Mauritius,538665.00,875940.00,963903.00,1140610.00,2234627.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Mexico,856785994.00,965472098.00,985407471.00,1180573300.00,1280270946.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Micronesia,143922.00,188207.00,158007.00,205565.00,135847.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Moldova,287595.00,354026.00,688779.00,848096.00,468526.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Monaco,3607551.00,2894993.00,3861680.00,1881626.00,1311946.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Mongolia,989443.00,947220.00,1127256.00,573337.00,1498277.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Montenegro,30466.00,0.00,7252.00,29854.00,37635.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Montserrat ,54239.00,49347.00,37512.00,64472.00,32450.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Morocco,3631954.00,3938315.00,3523155.00,3508122.00,4537589.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Mozambique,520722.00,253421.00,282614.00,228353.00,228656.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Myanmar (Burma),2044867.00,1600063.00,686882.00,858164.00,365137.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Namibia,9943.00,10489.00,18075.00,10883.00,12563.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Nauru,0.00,0.00,0.00,0.00,9462.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Nepal,693953.00,1554220.00,1595824.00,2124267.00,3686983.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Netherlands,628278172.00,653655733.00,603532234.00,486306929.00,522609031.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",New Caledonia,126535.00,104891.00,105514.00,130043.00,113591.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",New Zealand,39945722.00,46283600.00,51120042.00,48932732.00,42768018.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Nicaragua,5703051.00,4708857.00,5694796.00,5453298.00,7047108.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Niger,22947.00,107929.00,0.00,0.00,0.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Nigeria,18410844.00,19539283.00,14942614.00,14602803.00,6764677.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Niue,0.00,4000.00,0.00,0.00,0.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Norfolk Island,21412.00,0.00,4835.00,0.00,7578.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",North Macedonia,113535.00,186103.00,196128.00,149759.00,330413.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Norway,16080714.00,19889471.00,18779788.00,19979607.00,20633884.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Oman,2214507.00,2116944.00,2065792.00,1510006.00,1840515.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Pakistan,15618627.00,15826957.00,11752316.00,12406629.00,13966659.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Palau,12439.00,64762.00,24792.00,20384.00,14557.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Panama,149985857.00,141343553.00,176335130.00,202068445.00,211361997.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Papua New Guinea,2063131.00,2606665.00,2922253.00,2593220.00,2699678.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Paraguay,13601368.00,35430034.00,34113550.00,41732537.00,62276249.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Peru,28381176.00,33888405.00,35751529.00,36968798.00,39125196.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Philippines,78575638.00,60089891.00,75907023.00,74884962.00,91101851.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Poland,85316853.00,97340111.00,104336598.00,145858421.00,139757799.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Portugal,3684808.00,4277460.00,5583178.00,4730359.00,3953062.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Qatar,4418484.00,6405866.00,6794915.00,5841132.00,8525294.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Republic of the Congo,126916.00,597375.00,139016.00,32643.00,60970.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Reunion,721482.00,1895277.00,20917.00,38027.00,90265.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Romania,3082236.00,7524793.00,6930579.00,8510017.00,9759978.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Russia,138533661.00,195708701.00,45192756.00,41006387.00,21664419.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Rwanda,40417.00,83021.00,460389.00,84205.00,216141.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Saint Kitts and Nevis,1478953.00,2012292.00,2617164.00,2340991.00,2016980.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Saint Lucia,2566856.00,2664732.00,3082656.00,4327599.00,6013991.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Saint Vincent and the Grenadines,772811.00,929630.00,1087794.00,1054625.00,1352707.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Samoa,187886.00,221306.00,439827.00,132839.00,153622.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",San Marino,11000.00,0.00,77662.00,390430.00,3239.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Saudi Arabia,66082678.00,57258437.00,65033604.00,77582725.00,80392268.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Senegal,2107367.00,1237714.00,1003322.00,749414.00,618534.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Serbia,1408390.00,1913562.00,1684403.00,2359964.00,1537257.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Seychelles,331505.00,236429.00,92314.00,85402.00,148877.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Sierra Leone,39437.00,236711.00,272038.00,142950.00,96950.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Singapore,341903278.00,342239007.00,388769438.00,468313537.00,417087623.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Sint Maarten,8668578.00,10723247.00,13045412.00,14909585.00,17072732.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Slovakia,1573390.00,3153058.00,1443482.00,2063932.00,1777205.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Slovenia,2470787.00,3383442.00,4466820.00,6467131.00,8465989.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Solomon Islands,32189.00,0.00,2952.00,0.00,0.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Somalia,306482.00,102790.00,153183.00,8724.00,108656.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",South Africa,60277778.00,69669450.00,64823193.00,56946490.00,50051330.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",South Korea,353324424.00,364253828.00,335313770.00,324521957.00,288865022.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Spain,82804056.00,81059781.00,90172421.00,92517162.00,98544357.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Sri Lanka,1907408.00,1932944.00,1689254.00,2356615.00,4148518.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Sudan,213126.00,900906.00,0.00,125443.00,76862.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Suriname,2937425.00,4189565.00,4951040.00,5565665.00,6720399.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Sweden,49561118.00,50543772.00,69390726.00,53294274.00,56902192.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Switzerland,215650222.00,323772908.00,405436784.00,275100799.00,262110880.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Syria,3008.00,0.00,183771.00,0.00,0.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",São Tomé and Príncipe,0.00,102108.00,170685.00,3747.00,21148.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Taiwan,154489755.00,169960956.00,164289826.00,194690587.00,188499061.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Tajikistan,1532291.00,2446942.00,4098832.00,4630253.00,5273563.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Tanzania,1085666.00,1198973.00,1604198.00,2082226.00,1286053.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Thailand,111064833.00,126708824.00,119687138.00,140246462.00,129321769.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Togo,27700.00,36507.00,0.00,188211.00,18912.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Tonga,352020.00,230684.00,200929.00,59949.00,27005.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Trinidad and Tobago,44018431.00,46303522.00,58972677.00,53345600.00,61272056.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Tunisia,338595.00,284281.00,297156.00,333079.00,644895.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Turkey,18541288.00,24626728.00,34158725.00,46218185.00,30827334.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Turkmenistan,75604.00,0.00,0.00,97273.00,258960.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Turks and Caicos Islands,1283698.00,2473279.00,3457699.00,4271765.00,5105163.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Uganda,1068388.00,1005608.00,778822.00,886273.00,669284.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Ukraine,22243520.00,28480627.00,14760582.00,16225051.00,15752074.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",United Arab Emirates,224498661.00,265272849.00,311120697.00,413392697.00,391719243.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",United Kingdom,749191672.00,795944862.00,806054047.00,847033497.00,915373464.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Uruguay,66005429.00,63694817.00,98535344.00,130552814.00,143706721.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Uzbekistan,267124.00,414717.00,739758.00,895151.00,1204057.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Vanuatu,353562.00,123684.00,255057.00,280384.00,462121.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Venezuela,12128737.00,19850484.00,26516863.00,33748823.00,30733214.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Vietnam,80021184.00,97319119.00,84270344.00,92273111.00,116754141.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Wallis and Futuna,0.00,0.00,17512.00,0.00,0.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",West Bank,0.00,189981.00,0.00,258742.00,189908.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Yemen,253272.00,222101.00,261150.00,332380.00,267647.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Zambia,164941.00,148799.00,229711.00,71863.00,0.00,0.00
FAS Value,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS",Zimbabwe,9180.00,36803.00,28865.00,0.00,41988.00,0.00
FAS Value,34,"SOAP ETC.; LUBRICATING PRODUCTS; WAXES, POLISHING OR SCOURING PRODUCTS; CANDLES ETC., MODELING PASTES; DENTAL WAXES AND DENTAL PLASTER PREPARATIONS",Afghanistan,1583407.00,942050.00,0.00,12991.00,3751.00,0.00
FAS Value,34,"SOAP ETC.; LUBRICATING PRODUCTS; WAXES, POLISHING OR SCOURING PRODUCTS; CANDLES ETC., MODELING PASTES; DENTAL WAXES AND DENTAL PLASTER PREPARATIONS",Albania,762428.00,504170.00,312175.00,275400.00,317050.00,0.00
FAS Value,34,"SOAP ETC.; LUBRICATING PRODUCTS; WAXES, POLISHING OR SCOURING PRODUCTS; CANDLES ETC., MODELING PASTES; DENTAL WAXES AND DENTAL PLASTER PREPARATIONS",Algeria,2082258.00,738672.00,1722899.00,2763984.00,2912066.00,0.00
FAS Value,34,"SOAP ETC.; LUBRICATING PRODUCTS; WAXES, POLISHING OR SCOURING PRODUCTS; CANDLES ETC., MODELING PASTES; DENTAL WAXES AND DENTAL PLASTER PREPARATIONS",Angola,2153370.00,3634454.00,4588978.00,6025453.00,4417661.00,0.00
FAS Value,34,"SOAP ETC.; LUBRICATING PRODUCTS; WAXES, POLISHING OR SCOURING PRODUCTS; CANDLES ETC., MODELING PASTES; DENTAL WAXES AND DENTAL PLASTER PREPARATIONS",Anguilla,652105.00,516456.00,472304.00,491033.00,322045.00,0.00
FAS Value,34,"SOAP ETC.; LUBRICATING PRODUCTS; WAXES, POLISHING OR SCOURING PRODUCTS; CANDLES ETC., MODELING PASTES; DENTAL WAXES AND DENTAL PLASTER PREPARATIONS",Antigua and Barbuda,2462050.00,1975481.00,2230730.00,2485438.00,3814899.00,0.00
FAS Value,34,"SOAP ETC.; LUBRICATING PRODUCTS; WAXES, POLISHING OR SCOURING PRODUCTS; CANDLES ETC., MODELING PASTES; DENTAL WAXES AND DENTAL PLASTER PREPARATIONS",Argentina,69220490.00,64994945.00,83613062.00,71505600.00,60308004.00,0.00
FAS Value,34,"SOAP ETC.; LUBRICATING PRODUCTS; WAXES, POLISHING OR SCOURING PRODUCTS; CANDLES ETC., MODELING PASTES; DENTAL WAXES AND DENTAL PLASTER PREPARATIONS",Armenia,26994.00,57159.00,107035.00,164827.00,158253.00,0.00
FAS Value,34,"SOAP ETC.; LUBRICATING PRODUCTS; WAXES, POLISHING OR SCOURING PRODUCTS; CANDLES ETC., MODELING PASTES; DENTAL WAXES AND DENTAL PLASTER PREPARATIONS",Aruba,3368140.00,3855774.00,5671024.00,5957827.00,4386738.00,0.00
FAS Value,34,"SOAP ETC.; LUBRICATING PRODUCTS; WAXES, POLISHING OR SCOURING PRODUCTS; CANDLES ETC., MODELING PASTES; DENTAL WAXES AND DENTAL PLASTER PREPARATIONS",Australia,143564823.00,148747732.00,172377808.00,147194252.00,166247691.00,0.00
FAS Value,34,"SOAP ETC.; LUBRICATING PRODUCTS; WAXES, POLISHING OR SCOURING PRODUCTS; CANDLES ETC., MODELING PASTES; DENTAL WAXES AND DENTAL PLASTER PREPARATIONS",Austria,3359041.00,2677260.00,4363568.00,2196855.00,7250338.00,0.00
FAS Value,34,"SOAP ETC.; LUBRICATING PRODUCTS; WAXES, POLISHING OR SCOURING PRODUCTS; CANDLES ETC., MODELING PASTES; DENTAL WAXES AND DENTAL PLASTER PREPARATIONS",Azerbaijan,753407.00,542155.00,2288256.00,1045436.00,601674.00,0.00
FAS Value,34,"SOAP ETC.; LUBRICATING PRODUCTS; WAXES, POLISHING OR SCOURING PRODUCTS; CANDLES ETC., MODELING PASTES; DENTAL WAXES AND DENTAL PLASTER PREPARATIONS",Bahamas,14463313.00,12941908.00,16502547.00,16344760.00,18062852.00,0.00
FAS Value,34,"SOAP ETC.; LUBRICATING PRODUCTS; WAXES, POLISHING OR SCOURING PRODUCTS; CANDLES ETC., MODELING PASTES; DENTAL WAXES AND DENTAL PLASTER PREPARATIONS",Bahrain,2086744.00,2513819.00,3375390.00,2040313.00,2256347.00,0.00
FAS Value,34,"SOAP ETC.; LUBRICATING PRODUCTS; WAXES, POLISHING OR SCOURING PRODUCTS; CANDLES ETC., MODELING PASTES; DENTAL WAXES AND DENTAL PLASTER PREPARATIONS",Bangladesh,1733373.00,2348391.00,2050865.00,2040458.00,1879382.00,0.00
FAS Value,34,"SOAP ETC.; LUBRICATING PRODUCTS; WAXES, POLISHING OR SCOURING PRODUCTS; CANDLES ETC., MODELING PASTES; DENTAL WAXES AND DENTAL PLASTER PREPARATIONS",Barbados,6182155.00,5539966.00,7469043.00,6674100.00,6902023.00,0.00
FAS Value,34,"SOAP ETC.; LUBRICATING PRODUCTS; WAXES, POLISHING OR SCOURING PRODUCTS; CANDLES ETC., MODELING PASTES; DENTAL WAXES AND DENTAL PLASTER PREPARATIONS",Belarus,210934.00,315996.00,23322.00,42824.00,57663.00,0.00
FAS Value,34,"SOAP ETC.; LUBRICATING PRODUCTS; WAXES, POLISHING OR SCOURING PRODUCTS; CANDLES ETC., MODELING PASTES; DENTAL WAXES AND DENTAL PLASTER PREPARATIONS",Belgium,184043030.00,234419182.00,254774751.00,218919059.00,246520904.00,0.00
