General Imports|Annual Data,,,,,,,,,
Data Row Count,14176,,,,,,,,
Data Type,HTS Number,Description,Country,2020,2021,2022,2023,2024,2025
General Import Charges,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS,Norway,138023.00,228198.00,257949.00,144313.00,130771.00,0.00
General Import Charges,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS,Pakistan,0.00,0.00,618.00,0.00,5675.00,0.00
General Import Charges,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS,Peru,13177.00,85777.00,85926.00,37091.00,17506.00,0.00
General Import Charges,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS,Philippines,6586.00,90901.00,179385.00,12003.00,33.00,0.00
General Import Charges,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS,Poland,77115.00,53666.00,44332.00,50161.00,39473.00,0.00
General Import Charges,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS,Portugal,1700.00,5700.00,18050.00,14571.00,7200.00,0.00
General Import Charges,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS,Romania,1087.00,5274.00,7079.00,2468.00,319.00,0.00
General Import Charges,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS,Russia,999.00,24401.00,6000.00,0.00,0.00,0.00
General Import Charges,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS,Serbia,9145.00,28112.00,311789.00,26050.00,32008.00,0.00
General Import Charges,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS,South Africa,5127.00,12605.00,77505.00,38127.00,164626.00,0.00
General Import Charges,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS,South Korea,346968.00,594166.00,577628.00,176276.00,334896.00,0.00
General Import Charges,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS,Spain,149570.00,104873.00,383700.00,265749.00,195238.00,0.00
General Import Charges,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS,Sri Lanka,0.00,0.00,0.00,3000.00,3000.00,0.00
General Import Charges,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS,Sweden,402689.00,148839.00,215623.00,279040.00,185800.00,0.00
General Import Charges,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS,Switzerland,59305.00,87396.00,69447.00,66635.00,50259.00,0.00
General Import Charges,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS,Taiwan,307.00,3125.00,390.00,4781.00,1.00,0.00
General Import Charges,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS,Thailand,765115.00,801381.00,2178230.00,1377128.00,1152951.00,0.00
General Import Charges,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS,Turkey,145215.00,370226.00,175004.00,154096.00,100242.00,0.00
General Import Charges,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS,Ukraine,14103.00,4341.00,242.00,0.00,6400.00,0.00
General Import Charges,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS,United Arab Emirates,7845.00,105.00,27899.00,18416.00,14528.00,0.00
General Import Charges,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS,United Kingdom,306966.00,387842.00,237078.00,170245.00,260425.00,0.00
General Import Charges,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS,Vietnam,0.00,497.00,6901.00,8544.00,6331.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Argentina,10.00,0.00,0.00,0.00,546.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Armenia,0.00,0.00,0.00,225.00,151.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Australia,0.00,8242.00,9420.00,12874.00,17230.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Austria,19924.00,23983.00,8960.00,18152.00,44325.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Bahamas,650.00,0.00,0.00,0.00,0.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Belgium,1215202.00,1606478.00,3934606.00,3130256.00,1275324.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Brazil,17105.00,59322.00,139482.00,133204.00,378721.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Canada,40125.00,41429.00,43790.00,44043.00,62553.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Cayman Islands,0.00,0.00,0.00,1500.00,0.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,China,428439.00,1518366.00,4374548.00,2568464.00,3236807.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Colombia,600.00,0.00,213.00,0.00,1500.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Costa Rica,600.00,0.00,18.00,129.00,45.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Cyprus,0.00,0.00,223.00,30.00,0.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Czechia (Czech Republic),23937.00,37686.00,38655.00,32858.00,30625.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Denmark,2021.00,41044.00,37965.00,23999.00,1.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Egypt,0.00,0.00,0.00,71.00,0.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Estonia,0.00,0.00,0.00,2000.00,75.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Finland,17216.00,5474.00,6224.00,5060.00,9748.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,France,678535.00,573847.00,729617.00,588822.00,459719.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Germany,2359061.00,3340676.00,4286077.00,4515019.00,4547602.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Ghana,0.00,0.00,0.00,0.00,550.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Greece,0.00,0.00,0.00,469.00,0.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Hong Kong,4297.00,5786.00,7590.00,279.00,2.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Hungary,0.00,0.00,0.00,0.00,1200.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Iceland,0.00,0.00,300.00,24446.00,3276.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,India,3260.00,5757.00,21465.00,1873.00,14053.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Indonesia,551.00,600.00,1300.00,0.00,100.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Ireland,3100.00,2596.00,16957.00,2154.00,9547.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Israel,650.00,3152.00,1465.00,1278.00,150.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Italy,15088.00,21276.00,37504.00,15833.00,25303.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Jamaica,0.00,266.00,0.00,0.00,1.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Japan,12234677.00,26925317.00,42732311.00,18703152.00,18677201.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Jordan,34.00,0.00,0.00,32.00,0.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Kenya,0.00,0.00,62.00,0.00,0.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Latvia,2946.00,0.00,178.00,2842.00,0.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Liberia,0.00,0.00,0.00,827.00,0.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Liechtenstein,0.00,0.00,0.00,450.00,0.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Lithuania,0.00,368.00,2000.00,1445.00,1750.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Luxembourg,0.00,0.00,0.00,450.00,0.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Malaysia,14370.00,58527.00,128001.00,17289.00,39044.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Mexico,29185.00,46678.00,24490.00,22516.00,34301.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Montserrat ,0.00,8.00,0.00,0.00,0.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Myanmar (Burma),0.00,99.00,0.00,0.00,0.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Netherlands,512713.00,1075780.00,4530550.00,1523688.00,666592.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Nigeria,0.00,0.00,0.00,75.00,0.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Norway,0.00,0.00,667.00,1000.00,134.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Oman,0.00,0.00,75.00,0.00,0.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Pakistan,0.00,1200.00,0.00,0.00,0.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Panama,6750.00,5051.00,0.00,869.00,4450.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Peru,8598.00,0.00,0.00,0.00,0.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Philippines,159.00,17.00,25078.00,1889.00,196.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Poland,1650.00,0.00,0.00,516.00,5152.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Portugal,450.00,0.00,75.00,0.00,0.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Romania,0.00,0.00,127.00,0.00,75.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Russia,1620.00,5700.00,21627.00,0.00,0.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Saudi Arabia,0.00,0.00,0.00,0.00,10000.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Singapore,40311.00,38853.00,55057.00,25263.00,42386.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Slovakia,4554.00,77.00,75.00,8920.00,9013.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,South Africa,0.00,0.00,250.00,0.00,66.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,South Korea,592298.00,686698.00,635831.00,656865.00,659622.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Spain,201793.00,220410.00,340232.00,307181.00,156430.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Sweden,91.00,604.00,549.00,0.00,350.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Switzerland,21937.00,20081.00,27712.00,22769.00,15405.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Taiwan,244371.00,542695.00,526988.00,429873.00,1220036.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Tanzania,100.00,0.00,0.00,0.00,0.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Thailand,1646.00,17334.00,1000.00,9839.00,9879.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Turkey,1395.00,990.00,0.00,464.00,457.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,United Arab Emirates,1245.00,1208.00,1260.00,3000.00,0.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,United Kingdom,308440.00,422267.00,731677.00,482557.00,420305.00,0.00
General Import Charges,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,Vietnam,456.00,501.00,29.00,523.00,119.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Albania,0.00,0.00,37.00,75.00,271.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Algeria,0.00,0.00,0.00,0.00,1007.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Andorra,626.00,0.00,0.00,0.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Angola,0.00,0.00,1464.00,0.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Antigua and Barbuda,0.00,0.00,75.00,0.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Argentina,195710.00,455000.00,560631.00,282088.00,704769.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Armenia,0.00,0.00,0.00,345.00,2661.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Aruba,53.00,4050.00,634.00,2500.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Australia,2244196.00,2749220.00,2721020.00,2507503.00,1569736.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Austria,9212437.00,10320158.00,9498145.00,11398867.00,9255040.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Azerbaijan,0.00,0.00,3500.00,0.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Bahamas,9343.00,2738.00,680.00,498.00,895.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Bahrain,0.00,200.00,0.00,0.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Bangladesh,0.00,850.00,0.00,450.00,450.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Barbados,75.00,63.00,0.00,0.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Belarus,2956.00,5363.00,6536.00,728.00,5000.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Belgium,7798196.00,11690785.00,17778146.00,9579176.00,13737337.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Bermuda,15215.00,2700.00,8100.00,10800.00,13500.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Bolivia,0.00,250.00,0.00,0.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Bosnia and Herzegovina,46607.00,331068.00,620443.00,773315.00,910825.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Botswana,28.00,0.00,0.00,0.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Brazil,3854735.00,7758469.00,18958665.00,9849571.00,8992299.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,British Virgin Islands,124.00,0.00,0.00,0.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Brunei,0.00,0.00,1800.00,18850.00,17803.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Bulgaria,153967.00,171416.00,125528.00,136673.00,41328.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Burkina Faso,0.00,247.00,0.00,156.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Cambodia,0.00,0.00,0.00,0.00,1644.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Cameroon,725.00,1350.00,494.00,1171.00,4000.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Canada,30007818.00,27271908.00,21947301.00,22984661.00,24111536.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Cayman Islands,0.00,1150.00,100.00,100.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Chile,1053848.00,897405.00,2255142.00,1284076.00,1568729.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,China,120168912.00,142797387.00,224249067.00,77019295.00,81906943.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Christmas Island,0.00,0.00,75.00,0.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Cocos (Keeling) Islands,0.00,450.00,0.00,0.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Colombia,1616929.00,2446116.00,4998757.00,5036570.00,5111767.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Costa Rica,77056.00,272555.00,306692.00,230897.00,301493.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Croatia,7196.00,1061.00,15507.00,530.00,823.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Curaçao,0.00,0.00,0.00,250.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Cyprus,40.00,1834.00,3849.00,0.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Czechia (Czech Republic),345081.00,509162.00,772504.00,443279.00,500438.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Côte d`Ivoire,0.00,0.00,100.00,0.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Democratic Republic of the Congo,0.00,0.00,0.00,473.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Denmark,1980307.00,3073748.00,4545608.00,4189479.00,3692983.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Dominican Republic,699324.00,288050.00,305568.00,138077.00,337964.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Ecuador,5523.00,21815.00,67738.00,11187.00,2244.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Egypt,159741.00,501670.00,809860.00,659442.00,72575.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,El Salvador,483641.00,403817.00,1099770.00,625913.00,357346.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Equatorial Guinea,1308.00,0.00,0.00,0.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Estonia,563744.00,1174096.00,1092597.00,897667.00,493030.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Eswatini (Swaziland),0.00,0.00,0.00,450.00,1370.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Ethiopia,0.00,0.00,26.00,0.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Faroe Islands,450.00,1100.00,600.00,0.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Finland,1545986.00,1857152.00,1883446.00,1552549.00,2875171.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,France,19981734.00,28267018.00,38865361.00,27031482.00,22328038.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Gabon,236.00,0.00,6043.00,0.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Gambia,0.00,0.00,550.00,0.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Georgia,79.00,951.00,1429.00,20710.00,1831.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Germany,55504995.00,70107212.00,118946548.00,113640866.00,96852037.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Ghana,3.00,0.00,0.00,0.00,15781.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Gibraltar,0.00,75.00,0.00,0.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Greece,182060.00,72721.00,69601.00,30859.00,93677.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Guadeloupe,0.00,650.00,6000.00,570.00,600.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Guatemala,163263.00,71834.00,13743.00,461812.00,1019607.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Guinea,996.00,650.00,545.00,0.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Guyana,1.00,0.00,0.00,1025.00,5498.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Honduras,297113.00,89985.00,186886.00,977334.00,135019.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Hong Kong,113648.00,2165545.00,7086977.00,995072.00,200987.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Hungary,383234.00,400648.00,962252.00,1108902.00,861862.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Iceland,74157.00,225.00,254.00,285.00,3752.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,India,14036266.00,29175341.00,52930265.00,23692939.00,28530796.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Indonesia,26924319.00,36524024.00,42049530.00,34414987.00,52430476.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Ireland,5194353.00,5802951.00,5614846.00,6135673.00,6810384.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Israel,2592461.00,3064000.00,6225669.00,5094148.00,6047147.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Italy,18284768.00,22971496.00,29251688.00,25997689.00,26348498.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Jamaica,7401.00,893.00,3345.00,6150.00,1179.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Japan,47634930.00,75959393.00,106144027.00,65455584.00,58142692.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Jordan,28856.00,10082.00,30987.00,32079.00,12767.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Kazakhstan,32000.00,0.00,0.00,19296.00,38982.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Kenya,0.00,8756.00,1500.00,165.00,74561.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Kuwait,279888.00,90081.00,300.00,202.00,9075.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Kyrgyzstan,451.00,0.00,5046.00,0.00,18.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Latvia,14845.00,94955.00,59779.00,43960.00,73929.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Lebanon,19137.00,15276.00,45113.00,22111.00,27393.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Liberia,0.00,0.00,0.00,450.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Liechtenstein,193760.00,70972.00,108259.00,106257.00,83719.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Lithuania,1761240.00,2676889.00,2359544.00,1407349.00,1323037.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Luxembourg,54825.00,49245.00,28553.00,11020.00,2645.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Macau,550.00,0.00,0.00,0.00,0.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Madagascar,0.00,0.00,0.00,0.00,450.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Malaysia,23601442.00,23760361.00,29127683.00,15762824.00,15097434.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Mali,0.00,0.00,404.00,0.00,450.00,0.00
General Import Charges,38,MISCELLANEOUS CHEMICAL PRODUCTS,Malta,5300.00,486.00,1352.00,1000.00,4417.00,0.00
